Tx count	Block size [kB]	Apply [ms]	Reapply [ms]	Fraction of blocks [%/100]
36	33.3123184210526	17.5873447368421	2.03941315789474	8.15982433186607e-05
36	38.257	5.476	1.1686	1.07366109629817e-06
36	43.257	5.77466666666667	1.44455555555556	1.9325899733367e-06
36	44.8649415584416	7.54292532467533	1.5085487012987	6.61375235319671e-05
36	45.6716408163265	13.0648666666667	1.96495238095238	0.000157828181155831
36	46.075416616856	19.8433377166766	3.00545188284519	0.000359247002821367
36	46.6307349665924	12.5963875278396	1.62071937639198	9.64147664475754e-05
36	46.6971240310078	16.7238217054264	1.65368992248062	2.77004562844927e-05
36	46.7188979591837	7.80512244897959	2.09063265306122	1.0521878743722e-05
36	47.1176662143826	9.66872998643148	1.57048168249661	0.00015825764559435
36	47.3560024937656	10.0356109725686	1.89262094763092	8.6107619923113e-05
36	47.499	6.8276	1.1903	2.14732219259633e-06
36	61.38	7.78254545454546	2.06572727272727	2.36205441185597e-06
36	63.1559217391304	7.83473913043478	1.46813913043478	2.46942052148578e-05
36	64.4335	7.76566666666667	1.2445	1.2883933155578e-06
36	65.3740137693632	10.3045507745267	1.97408950086059	0.000124759419389847
36	67.2280891025641	10.0422096153846	1.54486602564103	0.000334982262045028
36	67.6763333333333	9.08988888888889	1.25766666666667	1.9325899733367e-06
36	69.8612792010421	13.0097737733391	1.96086930091185	0.000494528300954936
36	70.275538547486	20.4589905027933	2.90264860335196	0.000768741344949487
36	70.2842593175853	12.7096482939633	1.60603044619423	0.000409064877689602
36	72.1261415384615	16.7688692307692	1.63974307692308	0.000139575942518762
36	76.194	4.591	1.182	2.14732219259633e-07
36	76.38	11.266	1.262	2.14732219259633e-07
36	84.89175	10.152	1.2585	8.58928877038534e-07
36	84.982	13.429	1.266	2.14732219259633e-07
36	86.0986666666667	5.88966666666667	1.46933333333333	6.441966577789e-07
36	86.1798815331011	10.5175818815331	2.10342508710801	6.16281469275148e-05
36	86.3601022530329	10.5161109185442	1.51710658578856	0.000247800981025617
36	86.5469733590733	13.2451482625483	2.00752471042471	0.00055615644788245
36	86.5549411764706	7.80147058823529	1.86347058823529	3.65044772741377e-06
36	86.5990510390084	12.7735661684287	1.58945825738243	0.000589010477429174
36	86.643706943967	20.7846051907872	3.08445170161568	0.00124931205165255
36	86.7417440246723	16.60233230532	1.64150115651503	0.000278507688379744
36	87.1351111111111	7.52635555555556	1.4884	9.6629498666835e-06
36	87.807	5.557	1.205	2.14732219259633e-07
36	88.854	6.479	1.238	2.14732219259633e-07
37	12.217	3.65	1.168	2.14732219259633e-07
37	12.229	4.11933333333333	1.323	6.441966577789e-07
37	12.679	5.23433333333333	1.11	6.441966577789e-07
37	13.7	6.885	1.502	2.14732219259633e-07
37	14.186	5.548	1.752	2.14732219259633e-07
37	17.747	7.012	1.737	2.14732219259633e-07
37	20.3665	6.749	1.1845	4.29464438519267e-07
37	20.6775	5.15975	1.121	8.58928877038534e-07
37	20.832	5.96	1.776	2.14732219259633e-07
37	20.9975	11.971	1.487	4.29464438519267e-07
37	21.0138333333333	5.60416666666667	1.47066666666667	1.2883933155578e-06
37	21.304	7.22877777777778	1.52433333333333	1.9325899733367e-06
37	22.0618125	9.5888125	1.55825	3.43571550815413e-06
37	22.3125	12.51425	1.808	8.58928877038534e-07
37	23.3831428571429	10.022	1.80485714285714	1.50312553481743e-06
37	24.326	16.491	1.99	2.14732219259633e-07
37	30.960336	9.820128	1.603992	2.68415274074542e-05
37	30.9722857142857	5.54742857142857	1.46642857142857	1.50312553481743e-06
37	31.4120833333333	7.29273333333333	1.50886666666667	1.2883933155578e-05
37	31.554	5.782	1.206	2.14732219259633e-07
37	31.6144495412844	10.0658623853211	1.89230275229358	2.34058118993e-05
37	32.1315123966942	13.1058347107438	1.9094173553719	5.19651970608313e-05
37	32.1391216216216	12.7198918918919	1.64610810810811	1.58901842252129e-05
37	32.28235	7.50365	1.9206	4.29464438519267e-06
37	32.8646363636364	16.4629090909091	1.68709090909091	2.36205441185597e-06
37	33.2417481203008	17.5068120300752	2.04076691729323	5.71187703230625e-05
37	38.643	6.799	1.2575	4.29464438519267e-07
37	39.38	10.965	1.27	2.14732219259633e-07
37	42.657	5.83625	1.5595	8.58928877038534e-07
37	43.873717948718	7.70205128205128	2.01694871794872	8.3745565511257e-06
37	45.0706697674419	7.54279069767442	1.50459534883721	4.61674271408212e-05
37	46.1533376068376	13.0670868945869	1.9612094017094	0.000150742017920263
37	46.2738132201334	19.3846397816859	2.5507131594906	0.000354093429559135
37	46.37502	15.85504	1.66142	1.07366109629817e-05
37	47.2349676549865	10.0113557951482	1.95859029649596	7.9665653345324e-05
37	47.3934751203852	9.75095987158908	1.58461797752809	0.000133778172598752
37	47.4498701754386	12.5533087719298	1.63224912280702	6.11986824889955e-05
37	57.946	8.281	1.279	2.14732219259633e-07
37	61.8375294117647	8.03988235294118	2.25852941176471	3.65044772741377e-06
37	62.9795862068966	7.82924137931035	1.50632183908046	1.86817030755881e-05
37	65.532	5.91466666666667	1.46233333333333	6.441966577789e-07
37	66.4526481481482	10.3288518518519	1.99084006734007	0.000127550938240222
37	67.4370596520298	10.0657787903894	1.56541010770505	0.000259181788646377
37	70.228739154013	19.9462022776573	2.7998953362256	0.000791932424629528
37	70.3471151898734	13.0300848101266	1.97527004219409	0.000508915359645331
37	70.391	12.670948840382	1.62102251023192	0.000314797433434623
37	72.807482832618	16.3284635193133	1.65245278969957	0.000100065214174989
37	86.3857569002123	10.5188662420382	1.5323110403397	0.000202277750542575
37	86.395934169279	10.4929090909091	2.11198119122257	6.84995779438231e-05
37	86.5666303501946	13.2419044923948	2.01190413866289	0.000607047983846984
37	86.6076363636364	7.63969696969697	1.53027272727273	7.0861632355679e-06
37	86.6277682177349	12.7502699736611	1.60355487269535	0.000489159995473445
37	86.7009420289855	20.3510721452461	3.49569246695334	0.00134830360473124
37	86.7069398496241	16.5855563909774	1.65600751879699	0.000199915696130719
37	87.3416666666667	7.77733333333333	1.8832	3.2209832888945e-06
37	87.4515	6.962	1.2305	4.29464438519267e-07
37	87.7195	5.963	1.2185	4.29464438519267e-07
37	87.7481666666667	9.40916666666667	1.24533333333333	1.2883933155578e-06
37	87.8756666666667	5.96166666666667	1.562	6.441966577789e-07
38	9.61	5.246	1.095	2.14732219259633e-07
38	9.995	3.495	1.057	2.14732219259633e-07
38	12.9395	4.2345	1.3795	4.29464438519267e-07
38	13.551	6.324	1.122	2.14732219259633e-07
38	14.678	5.178	1.512	2.14732219259633e-07
38	18.315	5.339	1.522	1.07366109629817e-06
38	18.546	7.295	1.243	2.14732219259633e-07
38	19.923	5.223	1.176	6.441966577789e-07
38	20.873	7.404	1.51833333333333	6.441966577789e-07
38	21.582	9.2992	1.8852	1.07366109629817e-06
38	22.0716666666667	12.153	1.68666666666667	6.441966577789e-07
38	22.405	7.528	1.914	2.14732219259633e-07
38	22.9627142857143	9.25757142857143	1.60942857142857	1.50312553481743e-06
38	23.418	12.138	2.1185	4.29464438519267e-07
38	26.196	7.252	1.207	2.14732219259633e-07
38	26.401	5.672	2.281	2.14732219259633e-07
38	29.8704545454545	5.41409090909091	1.47790909090909	2.36205441185597e-06
38	30.3923333333333	16.3996666666667	1.63333333333333	6.441966577789e-07
38	30.903	4.527	1.262	2.14732219259633e-07
38	31.2368170731707	9.81551219512195	1.59568292682927	1.76080419792899e-05
38	31.3488736842105	10.1115894736842	1.88314736842105	2.03995608296652e-05
38	31.8178	7.6331	1.8437	2.14732219259633e-06
38	31.9847906976744	12.8302790697674	1.65716279069767	9.23348542816423e-06
38	32.0227	7.4198	1.52578	1.07366109629817e-05
38	32.503288209607	13.0783100436681	1.91161572052402	4.9173678210456e-05
38	33.3138619402985	17.4730111940299	2.07447388059702	5.75482347615817e-05
38	36.089	13.989	1.242	2.14732219259633e-07
38	42.302	9.8145	1.231	4.29464438519267e-07
38	42.5244	7.0562	1.248	1.07366109629817e-06
38	44.5781379310345	7.80468965517241	2.18427586206897	6.22723435852937e-06
38	44.9015605095541	7.66305732484076	1.52709554140127	3.37129584237624e-05
38	45.862	5.8495	1.3905	4.29464438519267e-07
38	46.1347683715461	19.2244467960024	2.32272310405644	0.000365259504960636
38	46.2003625557207	13.0712719167905	1.96792570579495	0.000144514783561733
38	46.8255869565217	16.2095652173913	1.6599347826087	9.87768208594314e-06
38	46.9659591836735	9.95840816326531	2.00349562682216	7.36531512060543e-05
38	47.2763979591837	9.6795637755102	1.59388520408163	8.41750299497763e-05
38	47.303763546798	12.6364482758621	1.63198522167488	4.35906405097056e-05
38	58.37	5.469	1.352	2.14732219259633e-07
38	61.6399315068493	7.81256164383562	1.49097260273973	1.56754520059532e-05
38	63.005	7.84288888888889	2.06933333333333	1.9325899733367e-06
38	66.0194622792938	10.3674157303371	1.95664365971108	0.000133778172598752
38	66.644	7.623	1.273	2.14732219259633e-07
38	67.6916283924844	10.1044258872651	1.57795720250522	0.000205713466050729
38	70.2743437115936	13.0002326915199	1.98329373207702	0.000524161347212765
38	70.5604734883721	12.7009702325581	1.63472837209302	0.000230837135704106
38	70.5903612869198	20.0628370253165	2.58695332278481	0.00081426457543253
38	71.9725	11.837	1.2335	4.29464438519267e-07
38	72.7199845201238	16.6197275541796	1.65922600619195	6.93585068208616e-05
38	74.1	9.723	1.274	2.14732219259633e-07
38	85.4752727272727	7.77290909090909	1.831	2.36205441185597e-06
38	86.3716803995006	10.5146441947566	1.55115605493134	0.000172000507626966
38	86.4838563380282	10.5075464788732	2.12869295774648	7.62299378371699e-05
38	86.5868215118215	13.2554152514153	2.0149676989677	0.000644840854436679
38	86.6248708025043	12.6985247581104	1.6175281730222	0.000377284509239176
38	86.654696969697	7.56721212121212	1.53963636363636	7.0861632355679e-06
38	86.6738100470958	16.5779058084772	1.66115698587127	0.000136784423668386
38	86.7458600578406	19.4752061375321	2.73799534061697	0.00133649333267196
38	87.178	12.099	1.243	2.14732219259633e-07
38	88.061	9.953	1.178	2.14732219259633e-07
38	88.644	5.392	1.238	2.14732219259633e-07
38	88.72775	5.855	1.464	8.58928877038534e-07
39	11.077	5.229	1.096	2.14732219259633e-07
39	14.517	4.702	1.349	2.14732219259633e-07
39	18.473	5.912	1.975	2.14732219259633e-07
39	19.297	5.504	1.50375	8.58928877038534e-07
39	19.5076	7.3054	1.5858	1.07366109629817e-06
39	19.9698333333333	9.45383333333333	1.537	1.2883933155578e-06
39	21.7352	7.0672	1.1954	1.07366109629817e-06
39	22.2455	5.386	1.1205	4.29464438519267e-07
39	22.4106666666667	9.74633333333333	1.854	6.441966577789e-07
39	22.6563333333333	11.6336666666667	2.18333333333333	6.441966577789e-07
39	23.608	6.301	1.787	2.14732219259633e-07
39	29.8294285714286	5.32314285714286	1.387	1.50312553481743e-06
39	30.4825	5.58	2.019	4.29464438519267e-07
39	31.6102957746479	9.6622676056338	1.61198591549296	1.5245987567434e-05
39	31.76175	7.40630555555556	1.53261111111111	7.7303598933468e-06
39	31.7860588235294	7.79482352941177	1.85994117647059	3.65044772741377e-06
39	31.9096	10.192075	1.871625	1.71785775407707e-05
39	31.9442727272727	12.4635	1.66640909090909	4.72410882371193e-06
39	32.503205	13.16707	1.95316	4.29464438519267e-05
39	33.4860307017544	17.1980175438597	2.08054824561404	4.89589459911964e-05
39	34.1995	16.77125	1.67125	8.58928877038534e-07
39	36.421	6.891	1.252	2.14732219259633e-07
39	39.8403333333333	5.50966666666667	1.507	6.441966577789e-07
39	45.8048275862069	7.67168965517241	1.93265517241379	6.22723435852937e-06
39	45.9252276422764	7.49775609756098	1.54294308943089	2.64120629689349e-05
39	46.1443583916084	13.0638793706294	1.9633986013986	0.00012282682941651
39	46.3873420050761	21.0830729695431	3.99800444162437	0.000338417977553182
39	46.9002	16.742	1.6669	6.441966577789e-06
39	47.1400357142857	12.5165214285714	1.64999285714286	3.00625106963487e-05
39	47.3656666666667	9.9529	1.89870303030303	7.0861632355679e-05
39	47.7309101123596	9.68521348314607	1.60959550561798	5.73335025423221e-05
39	49.954	7.516	1.279	2.14732219259633e-07
39	56.174	6.147	1.246	2.14732219259633e-07
39	63.371	7.87008108108108	1.52424324324324	7.94509211260643e-06
39	65.9525833333333	7.81108333333333	1.91833333333333	2.5767866311156e-06
39	66.0108387096774	10.3792308998302	1.9643921901528	0.000126477277143924
39	67.9717771664374	10.0834910591472	1.5876712517194	0.000156110323401753
39	70.6188440016956	13.038501907588	2.00081093683764	0.000506553305233475
39	70.6565693028383	20.3491785615872	3.11049352438688	0.00077926322369321
39	70.6620749354005	12.6373527131783	1.6492661498708	0.000166202737706956
39	71.9790337078652	16.5661685393258	1.66476404494382	3.82223350282147e-05
39	86.3068498583569	10.5544872521246	2.0183597733711	7.58004733986506e-05
39	86.4859400921659	10.5257465437788	1.56643625192012	0.000139790674738021
39	86.5712244966443	13.2269781879195	2.01784932885906	0.000639902013393707
39	86.6991650840029	12.6254901387874	1.62544631117604	0.000293968408166438
39	86.7495380451128	19.6678652631579	2.58197413533835	0.00142796925807656
39	86.7744250614251	16.3438058968059	1.6681769041769	8.73960132386708e-05
39	86.9977419354839	7.53058064516129	1.514	6.65669879704864e-06
39	87.5572857142857	7.77585714285714	2.00128571428571	1.50312553481743e-06
39	88.932	5.534	1.525	2.14732219259633e-07
40	10.745	5.952	1.132	2.14732219259633e-07
40	11.033	4.147	0.973	2.14732219259633e-07
40	11.8645	7.3375	1.193	4.29464438519267e-07
40	12.222	4.332	1.399	2.14732219259633e-07
40	15.885	4.234	1.051	2.14732219259633e-07
40	17.83	4.262	1.196	2.14732219259633e-07
40	18.5593333333333	9.42683333333333	1.50866666666667	1.2883933155578e-06
40	19.907	5.648	1.543	2.14732219259633e-07
40	20.23525	6.94575	1.44275	8.58928877038534e-07
40	20.3025	5.2375	1.2085	4.29464438519267e-07
40	21.744	6.932	1.941	2.14732219259633e-07
40	22.4405	12.3365	1.9295	4.29464438519267e-07
40	22.9216666666667	12.0583333333333	1.66333333333333	6.441966577789e-07
40	23.1531428571429	10.3114285714286	1.81914285714286	1.50312553481743e-06
40	23.591	6.797	1.211	2.14732219259633e-07
40	28.326	5.177	1.182	4.29464438519267e-07
40	30.8431355932203	10.2781186440678	1.90645762711864	1.26692009363184e-05
40	30.9420909090909	12.6248181818182	1.64063636363636	2.36205441185597e-06
40	31.322	4.294	1.203	2.14732219259633e-07
40	32.1069230769231	7.60546153846154	2.20184615384615	2.79151885037523e-06
40	32.3235652173913	7.44852173913044	1.514	4.93884104297157e-06
40	32.4006923076923	9.34342307692308	1.58257692307692	5.58303770075047e-06
40	32.5035	5.6525	1.51325	8.58928877038534e-07
40	32.8798304093567	13.1075555555556	1.99621052631579	3.67192094933973e-05
40	34.0217784431138	17.8976826347305	2.7782994011976	3.58602806163588e-05
40	34.8415	16.96	1.6625	4.29464438519267e-07
40	44.321	7.06233333333333	1.219	6.441966577789e-07
40	44.5926206896552	7.699	1.86734482758621	6.22723435852937e-06
40	45.7853088235294	7.54814705882353	1.55711764705882	1.46017909096551e-05
40	46.1143018181818	13.0307072727273	1.98201454545455	0.000118102720592798
40	46.1522131367292	19.2815154155496	2.25593029490617	0.000320380471135373
40	46.8197272727273	17.0918181818182	1.66518181818182	2.36205441185597e-06
40	47.9720485436893	9.86551941747573	1.62485922330097	4.42348371674845e-05
40	48.0801862068966	10.0592931034483	1.91013103448276	6.22723435852937e-05
40	48.8042696629214	12.4057528089888	1.64916853932584	1.91111675141074e-05
40	50.284	5.7615	1.4375	4.29464438519267e-07
40	62.72944	7.72496	1.5134	5.36830548149083e-06
40	62.93675	7.988	1.918625	1.71785775407707e-06
40	66.4044528985507	10.3781956521739	2.00624637681159	0.000118532185031318
40	68.1829051546392	10.0617051546392	1.60265979381443	0.000104145126340922
40	68.561	5.868	1.484	2.14732219259633e-07
40	70.5421109636315	19.8443658083355	2.61202574993363	0.000808896269951039
40	70.7137604765818	13.014877978636	2.01664009860312	0.000522658221677948
40	70.9964555765595	12.6793062381853	1.65725897920605	0.000113593343988346
40	72.5662711864407	16.0509322033898	1.67656779661017	2.53384018726367e-05
40	86.3684703557312	10.4914624505929	1.58066996047431	0.000108654502945374
40	86.4212342342342	10.452021021021	2.00495795795796	7.15058290134579e-05
40	86.6352734452122	13.2271543270813	2.00288351431392	0.000652571214330026
40	86.7826984282908	12.4853290766208	1.62914931237721	0.000218597399206307
40	86.7890304028756	19.9642128201288	3.21951744795567	0.00143376702799657
40	86.8803410138249	16.3180368663594	1.68318433179724	4.65968915793404e-05
40	87.0092857142857	7.28047619047619	1.55714285714286	4.5093766044523e-06
40	87.4833333333333	5.82966666666667	1.414	6.441966577789e-07
40	87.5779090909091	7.86172727272727	1.867	2.36205441185597e-06
41	10.4335	3.6395	1.0975	4.29464438519267e-07
41	11.286	8.767	1.177	2.14732219259633e-07
41	15.353	9.258	1.497	2.14732219259633e-07
41	15.746	4.795	1.487	2.14732219259633e-07
41	18.395	5.2065	1.196	4.29464438519267e-07
41	19.788	5.44066666666667	1.49566666666667	6.441966577789e-07
41	20.276	13.079	1.63	2.14732219259633e-07
41	20.6683333333333	7.04433333333333	1.53116666666667	1.2883933155578e-06
41	21.5156666666667	13.8933333333333	1.90166666666667	6.441966577789e-07
41	21.8265	9.414	1.6845	4.29464438519267e-07
41	22.787	7.115	1.765	2.14732219259633e-07
41	23.6033333333333	9.83966666666667	1.80833333333333	6.441966577789e-07
41	30.332	5.4445	1.466	4.29464438519267e-07
41	30.3848	7.764	1.931	2.14732219259633e-06
41	30.9360666666667	7.28253333333333	1.54673333333333	3.2209832888945e-06
41	31.118	9.843375	1.61345833333333	5.1535732622312e-06
41	32.2799230769231	9.96067307692308	1.89532692307692	1.11660754015009e-05
41	32.4578181818182	12.2817272727273	1.66890909090909	2.36205441185597e-06
41	33.1418272727273	12.9663272727273	2.01679090909091	2.36205441185597e-05
41	33.5050819672131	17.9399754098361	2.14747540983607	2.61973307496753e-05
41	33.568	14.902	1.714	2.14732219259633e-07
41	37.515	5.483	1.542	2.14732219259633e-07
41	41.29175	18.204	1.68225	8.58928877038534e-07
41	45.1253	7.700175	1.975575	8.58928877038534e-06
41	45.148	9.517	1.248	2.14732219259633e-07
41	45.4367368421053	7.48291228070176	1.57987719298246	1.22397364977991e-05
41	46.2275720338983	12.9936822033898	2.00396610169492	0.000101353607490547
41	46.5928081264108	19.289905944319	2.25565989465764	0.000285379119396053
41	47.7089209486166	10.0972015810277	1.98449011857708	5.43272514726872e-05
41	47.7990704225352	9.70430281690141	1.64004225352113	3.04919751348679e-05
41	48.13284	12.28996	1.65182	1.07366109629817e-05
41	49.721	5.737	1.104	2.14732219259633e-07
41	56.407	8.877	1.183	2.14732219259633e-07
41	62.8253333333333	7.7785	1.802	1.2883933155578e-06
41	63.924	6.084	1.232	2.14732219259633e-07
41	65.8694210526316	7.67489473684211	1.55468421052632	4.07991216593303e-06
41	66.8477991967872	10.3841084337349	1.95985542168675	0.000106936645191297
41	68.9479561643836	10.0748547945205	1.61398904109589	7.83772600297662e-05
41	70.7466269592477	12.5761880877743	1.66186206896552	6.84995779438231e-05
41	71.0077547017732	22.1792673293928	4.64635357334766	0.000799233320084355
41	71.1612363968907	13.0786099679927	2.01136808413352	0.000469619363520818
41	72.5425238095238	16.3414523809524	1.67528571428571	9.0187532089046e-06
41	84.9815	5.842	1.4385	4.29464438519267e-07
41	86.4693333333333	10.4775483870968	1.59548655913979	7.98803855645836e-05
41	86.6277704863425	13.2272195203198	2.03515489673551	0.000644626122217419
41	86.6745410764873	10.4774277620397	2.1013342776204	7.58004733986506e-05
41	86.7071666666667	7.87366666666667	2.22225	2.5767866311156e-06
41	86.7774045963109	19.7109838221953	2.85433580284246	0.00142023889818322
41	86.877606017192	12.5163553008596	1.64249426934097	0.000149883089043224
41	86.935738317757	16.3956355140187	1.67369158878505	2.29763474607808e-05
41	87.1706111111111	7.66344444444444	1.55166666666667	3.8651799466734e-06
41	88.02	5.915	2.004	2.14732219259633e-07
42	10.8735	4.016	1.068	4.29464438519267e-07
42	14.1715	4.983	1.426	4.29464438519267e-07
42	14.979	6.861	1.5315	4.29464438519267e-07
42	18.26975	7.516	1.583	8.58928877038534e-07
42	19.6752	5.2508	1.4472	1.07366109629817e-06
42	22.252	9.6975	1.59775	8.58928877038534e-07
42	23.727	9.089	1.9385	4.29464438519267e-07
42	24.293	12.2865	1.9465	4.29464438519267e-07
42	24.335	7.227	1.879	2.14732219259633e-07
42	30.424	20.341	1.711	2.14732219259633e-07
42	30.7067368421053	10.1889210526316	1.92423684210526	8.15982433186607e-06
42	30.7843333333333	12.0067777777778	1.67955555555556	1.9325899733367e-06
42	31.0971111111111	7.49422222222222	1.90555555555556	1.9325899733367e-06
42	32.529	5.794	1.35	2.14732219259633e-07
42	32.5442666666667	7.16546666666667	1.56553333333333	3.2209832888945e-06
42	32.5829230769231	9.70723076923077	1.644	2.79151885037523e-06
42	32.8883725490196	12.9697156862745	2.01099019607843	2.19026863644826e-05
42	34.0224173913044	17.9309217391304	2.18915652173913	2.46942052148578e-05
42	37.151	5.687	1.143	2.14732219259633e-07
42	43.0505	7.72761538461539	1.87661538461538	5.58303770075047e-06
42	46.6955382113821	20.3087796747967	3.38096097560976	0.000264120629689349
42	47.0061578947368	7.71613157894737	1.56097368421053	8.15982433186607e-06
42	47.2311888888889	9.50265555555555	1.63713333333333	1.9325899733367e-05
42	47.373296836983	12.9661119221411	2.07751581508516	8.82549421157093e-05
42	47.9079473684211	10.0717751196172	1.95636842105263	4.48790338252634e-05
42	48.0115	7.3065	1.1735	4.29464438519267e-07
42	48.5152142857143	12.3826428571429	1.67260714285714	6.01250213926973e-06
42	48.7361818181818	15.7328181818182	1.65609090909091	2.36205441185597e-06
42	59.8448888888889	7.94455555555556	1.592	1.9325899733367e-06
42	62.556	7.673	1.8142	1.07366109629817e-06
42	66.5554524312896	10.3965243128964	1.95805496828753	0.000101568339709807
42	69.2373041666667	10.0068041666667	1.6201625	5.1535732622312e-05
42	70.7093048382309	19.7297174235678	2.30299762540813	0.000723432846685705
42	71.0138165793235	13.0384311576941	2.03516007622677	0.00045072292822597
42	71.4802237442922	12.510894977169	1.66425114155251	4.70263560178597e-05
42	74.8701071428572	16.4846428571429	1.69532142857143	6.01250213926973e-06
42	86.2163113553114	10.455978021978	1.61026373626374	5.86218958578799e-05
42	86.3586646153846	10.4762676923077	2.06283076923077	6.97879712593808e-05
42	86.6784661475965	13.2384096140826	2.063307718348	0.000634318975692957
42	86.7285	7.82525	1.86441666666667	2.5767866311156e-06
42	86.7566216814159	12.3417300884956	1.6483517699115	9.70589631053543e-05
42	86.7772171011794	19.9371396648045	2.99957402234637	0.00138373442090908
42	87.0096440677966	16.8933220338983	1.67198305084746	1.26692009363184e-05
42	87.911	5.96	1.427	2.14732219259633e-07
42	87.9145	7.5986	1.5402	2.14732219259633e-06
43	12.3555	5.4935	1.19	4.29464438519267e-07
43	13.5695	5.072	1.4855	4.29464438519267e-07
43	13.576	6.481	1.597	2.14732219259633e-07
43	17.965	11.257	1.685	2.14732219259633e-07
43	18.665	6.73	1.323	2.14732219259633e-07
43	20.9135	9.777	1.5175	4.29464438519267e-07
43	21.644	4.026	1.167	2.14732219259633e-07
43	21.99	7.8835	1.985	4.29464438519267e-07
43	22.22	12.971	1.999	2.14732219259633e-07
43	22.523	5.503	1.439	2.14732219259633e-07
43	29.5826	9.419	1.6518	1.07366109629817e-06
43	31.2354444444444	7.33122222222222	1.89844444444444	1.9325899733367e-06
43	31.5611666666667	12.253	1.67116666666667	1.2883933155578e-06
43	31.6873846153846	7.40669230769231	1.51969230769231	2.79151885037523e-06
43	32.1568823529412	10.2643529411765	1.93541176470588	3.65044772741377e-06
43	33.1996712328767	13.1923698630137	2.04395890410959	1.56754520059532e-05
43	33.8908888888889	17.8953888888889	2.26033333333333	1.54607197866936e-05
43	45.4970714285714	7.76478571428572	1.94157142857143	3.00625106963487e-06
43	46.3232173913044	7.80282608695652	1.63052173913043	4.93884104297157e-06
43	46.6619496157131	19.531170794193	2.33501537147737	0.000251451428753031
43	46.8652886297376	12.9839037900875	2.02812536443149	7.36531512060543e-05
43	47.0102107623318	10.0649910313901	1.95406278026906	4.78852848948982e-05
43	47.5139038461539	9.55217307692308	1.64832692307692	1.11660754015009e-05
43	49.0042857142857	12.2667857142857	1.67835714285714	3.00625106963487e-06
43	52.967	26.587	1.564	2.14732219259633e-07
43	65.949	7.67226666666667	1.55713333333333	3.2209832888945e-06
43	67.117423690205	10.3620706150342	1.9548701594533	9.4267444254979e-05
43	69.5783620689655	10.0204137931034	1.62554022988506	3.73634061511762e-05
43	69.603	8.10228571428572	1.91185714285714	1.50312553481743e-06
43	70.4793829787234	12.4211276595745	1.67335106382979	2.01848286104055e-05
43	70.6658422664625	20.8872683001531	3.19961837672282	0.000701100695882703
43	70.9341021978022	13.0725021978022	2.05342692307692	0.000390812639052533
43	72.8996666666667	17.02375	1.66691666666667	2.5767866311156e-06
43	86.4184125560538	10.4885246636771	1.62482511210762	4.78852848948982e-05
43	86.5245398773006	10.5011042944785	2.02237116564417	7.00027034786405e-05
43	86.5996	7.7729	1.9476	2.14732219259633e-06
43	86.6820623859905	13.202763954761	2.05359102517329	0.000588581012990655
43	86.761125	16.425375	1.6826875	3.43571550815413e-06
43	86.8000103009818	19.6550917431193	2.79121680347658	0.0013341312782601
43	86.8717267080745	12.209301242236	1.64893788819876	6.91437746016019e-05
43	87.0746923076923	7.58346153846154	1.58584615384615	2.79151885037523e-06
44	14.039	5.0415	1.4685	4.29464438519267e-07
44	14.219	6.185	1.533	2.14732219259633e-07
44	15.958	4.856	2.242	2.14732219259633e-07
44	19.3126666666667	5.41	1.44333333333333	6.441966577789e-07
44	20.664	15.376	1.917	2.14732219259633e-07
44	21.4053333333333	12.607	1.594	6.441966577789e-07
44	21.4916666666667	7.04733333333333	1.582	6.441966577789e-07
44	23.309	13.17	1.944	2.14732219259633e-07
44	28.707	19.628	1.659	2.14732219259633e-07
44	28.7765714285714	9.95414285714286	1.67742857142857	1.50312553481743e-06
44	31.029	5.573	1.667	2.14732219259633e-07
44	31.08325	7.36566666666667	1.52791666666667	2.5767866311156e-06
44	31.3138333333333	7.25666666666667	1.96516666666667	1.2883933155578e-06
44	32.2633125	9.98659375	1.94840625	6.87143101630827e-06
44	33.1582641509434	12.9050943396226	2.02062264150943	1.13808076207606e-05
44	34.040115942029	17.4168115942029	2.24010144927536	1.48165231289147e-05
44	34.411	11.389	1.648	2.14732219259633e-07
44	39.26	6.025	1.428	2.14732219259633e-07
44	45.3014285714286	7.57866666666667	1.62995238095238	4.5093766044523e-06
44	46.275393081761	13.1498993710692	2.10045283018868	6.82848457245634e-05
44	46.713875	9.71078125	1.6396875	6.87143101630827e-06
44	47.1218823529412	7.65035294117647	1.97411764705882	3.65044772741377e-06
44	47.1258948339483	19.6315249077491	2.45116697416974	0.000232769725677443
44	47.9197866666667	10.0204533333333	1.99484	3.2209832888945e-05
44	49.3247	12.5759	1.6477	2.14732219259633e-06
44	63.1101666666667	7.98366666666667	1.88516666666667	1.2883933155578e-06
44	67.1978525798526	10.3691375921376	2.01487960687961	8.73960132386708e-05
44	68.4018333333333	7.52016666666667	1.5635	1.2883933155578e-06
44	68.84818	10.03137	1.63545	2.14732219259633e-05
44	70.7245805936802	20.953619533993	3.12685381423556	0.000672756042940431
44	71.2350546095126	13.0297269524369	2.07347621843805	0.000365688969399156
44	72.5021333333333	12.2370888888889	1.67373333333333	9.6629498666835e-06
44	73.9766	15.9226	1.6896	1.07366109629817e-06
44	86.3900833333333	7.62733333333333	1.87208333333333	2.5767866311156e-06
44	86.5894375	7.8196875	1.577125	3.43571550815413e-06
44	86.6551416957027	13.2129283778552	2.11181804103755	0.000554653322347633
